It,AveBestFitness,AvgConvergence,ConfidenceInterval,ExperimentName
89,4.3768397892609725,0.14577626246701578,12.875632258213063,pmut_ind=0.3|pmut_gene0.25
90,4.281498878241574,0.1494171576509067,13.084022173365472,pmut_ind=0.3|pmut_gene0.25
91,4.2073489931845645,0.1513261073841844,12.58365291055853,pmut_ind=0.3|pmut_gene0.25
92,4.128465131318024,0.14869826310771198,12.772210312815758,pmut_ind=0.3|pmut_gene0.25
93,3.9771409165097915,0.1489066858010449,12.791223553720705,pmut_ind=0.3|pmut_gene0.25
94,3.9531794582048545,0.14778336862081362,12.356805987124744,pmut_ind=0.3|pmut_gene0.25
95,3.900417069077705,0.14895273145592616,12.63935353234863,pmut_ind=0.3|pmut_gene0.25
96,3.8607726882688502,0.14711355292580436,12.321912035163702,pmut_ind=0.3|pmut_gene0.25
97,3.755203859768964,0.1444865885320152,12.097307146019602,pmut_ind=0.3|pmut_gene0.25
98,3.703769300709802,0.14466455488742483,12.360577985755544,pmut_ind=0.3|pmut_gene0.25
99,3.6799451819622435,0.13832888647515498,11.205689138353899,pmut_ind=0.3|pmut_gene0.25
0,95.61224023781652,2.657132767611854,157.8849415825676,pmut_ind=0.8|pmut_gene0.05
1,85.18791701712209,2.4169258442760664,137.45472726258564,pmut_ind=0.8|pmut_gene0.05
2,74.14726571263729,2.1825320967733575,121.1898024217188,pmut_ind=0.8|pmut_gene0.05
3,65.74175113573023,1.979132393140119,107.21118501796356,pmut_ind=0.8|pmut_gene0.05
4,57.287672644710526,1.7773228501962792,94.47309123077602,pmut_ind=0.8|pmut_gene0.05
5,50.71849163923451,1.5568280722326555,83.580138566378,pmut_ind=0.8|pmut_gene0.05
6,43.60779116827637,1.3466229082748276,73.97801331597691,pmut_ind=0.8|pmut_gene0.05
7,39.98951007118385,1.1878861073079674,65.86689410559302,pmut_ind=0.8|pmut_gene0.05
8,35.1382295425617,1.0589214487518679,59.15498105232451,pmut_ind=0.8|pmut_gene0.05
9,32.3263261629542,0.9577124891702203,53.33473691002359,pmut_ind=0.8|pmut_gene0.05
10,30.51060497837039,0.8569858192608313,48.593864930504616,pmut_ind=0.8|pmut_gene0.05
11,27.919317114493726,0.7589911021630336,44.38667321737323,pmut_ind=0.8|pmut_gene0.05
12,26.437319922763827,0.6660487221012144,40.810364975172185,pmut_ind=0.8|pmut_gene0.05
13,24.441479541271182,0.5751450618220469,37.42309415816933,pmut_ind=0.8|pmut_gene0.05
14,23.43188467542274,0.5142600471350843,34.58219307136784,pmut_ind=0.8|pmut_gene0.05
15,22.356984468216684,0.4619436987083898,32.458817107657765,pmut_ind=0.8|pmut_gene0.05
16,20.551064162777614,0.417681384369201,30.54659808308587,pmut_ind=0.8|pmut_gene0.05
17,19.252255280212278,0.3933393895859295,29.230240619985523,pmut_ind=0.8|pmut_gene0.05
18,18.67215579733623,0.3678402354413992,27.804585158182984,pmut_ind=0.8|pmut_gene0.05
19,17.518855089123406,0.34246315270912586,26.245504855787743,pmut_ind=0.8|pmut_gene0.05
20,16.91148084410938,0.32109429602337625,25.022924613083664,pmut_ind=0.8|pmut_gene0.05
21,15.981954554253184,0.30490152713342833,23.965479942051175,pmut_ind=0.8|pmut_gene0.05
22,15.02352077630702,0.2906308922301673,22.99493653150597,pmut_ind=0.8|pmut_gene0.05
23,14.5949708104601,0.2744997925337316,22.269912334174983,pmut_ind=0.8|pmut_gene0.05
24,13.8816012452815,0.2557177596910774,21.347169246776666,pmut_ind=0.8|pmut_gene0.05
25,13.256065867332932,0.24890078399099594,20.510561129041754,pmut_ind=0.8|pmut_gene0.05
26,12.786921018202877,0.23893436488811332,19.85534429124629,pmut_ind=0.8|pmut_gene0.05
27,12.184701265889847,0.23200012031175649,19.297642522751154,pmut_ind=0.8|pmut_gene0.05
28,11.795957097162178,0.22456440584364318,18.46798355187702,pmut_ind=0.8|pmut_gene0.05
29,11.126310812638994,0.21239616832056032,17.860095670365705,pmut_ind=0.8|pmut_gene0.05
30,10.76279371355702,0.20137317494871132,17.562347373016543,pmut_ind=0.8|pmut_gene0.05
31,10.685830833877814,0.1922442468199218,16.676755230701442,pmut_ind=0.8|pmut_gene0.05
32,10.28515248017431,0.18526563854824166,16.11612997968326,pmut_ind=0.8|pmut_gene0.05
33,9.95504821138208,0.1820133580523529,15.949200172796289,pmut_ind=0.8|pmut_gene0.05
34,9.600641618670515,0.17604146423912284,15.363737605832439,pmut_ind=0.8|pmut_gene0.05
35,9.343716253366448,0.17240012302286584,15.067609820229043,pmut_ind=0.8|pmut_gene0.05
36,9.00994009746342,0.1705822279308738,14.715091156879568,pmut_ind=0.8|pmut_gene0.05
37,8.688936740386172,0.16347894996646684,14.371157380557998,pmut_ind=0.8|pmut_gene0.05
38,8.417317434110016,0.15974144735878967,14.244842563992753,pmut_ind=0.8|pmut_gene0.05
39,8.181793796239907,0.15671987410927476,13.997894113629005,pmut_ind=0.8|pmut_gene0.05
40,7.952109623539281,0.15191827806213676,13.41427740817646,pmut_ind=0.8|pmut_gene0.05
41,7.779907301847218,0.1492155526753565,13.011647919267554,pmut_ind=0.8|pmut_gene0.05
42,7.283123177454197,0.1486014443812069,12.89059977555823,pmut_ind=0.8|pmut_gene0.05
43,6.973170301414877,0.14339277427906447,12.482294375325193,pmut_ind=0.8|pmut_gene0.05
44,6.737810521037565,0.14507136115914637,12.661078140444584,pmut_ind=0.8|pmut_gene0.05
45,6.576598067767036,0.13895483195785668,12.23817915818693,pmut_ind=0.8|pmut_gene0.05
46,6.4433527136490625,0.14166972654624885,11.819078942193412,pmut_ind=0.8|pmut_gene0.05
47,6.250672523281289,0.13558906973878504,11.460527113779438,pmut_ind=0.8|pmut_gene0.05
48,6.072316859353172,0.13675597738423959,11.141168034042753,pmut_ind=0.8|pmut_gene0.05
49,6.025216690117505,0.13414893290513732,11.191199913809664,pmut_ind=0.8|pmut_gene0.05
50,5.785873904153563,0.1282174926697592,10.987411791305522,pmut_ind=0.8|pmut_gene0.05
51,5.664709344988037,0.12170034352052701,10.350900058224706,pmut_ind=0.8|pmut_gene0.05
52,5.494672688461064,0.11990199794611242,10.367421932194848,pmut_ind=0.8|pmut_gene0.05
53,5.396520909042064,0.12277486977525981,10.282852110147893,pmut_ind=0.8|pmut_gene0.05
54,5.227359866252753,0.11457791451624103,9.722696321012519,pmut_ind=0.8|pmut_gene0.05
55,5.074486400169289,0.11792329939279196,10.020153718269523,pmut_ind=0.8|pmut_gene0.05
56,4.858939732813486,0.12088592673655903,10.097984418647822,pmut_ind=0.8|pmut_gene0.05
57,4.774949206327699,0.11547976210166853,9.708584459799681,pmut_ind=0.8|pmut_gene0.05
58,4.680642728495386,0.11788423726343746,9.789016222242545,pmut_ind=0.8|pmut_gene0.05
59,4.584710515094694,0.11678738657861935,9.340754489532364,pmut_ind=0.8|pmut_gene0.05
60,4.428120846328511,0.11063033435355507,9.13929693434864,pmut_ind=0.8|pmut_gene0.05
61,4.262307866112149,0.11554906317968153,9.018783406888568,pmut_ind=0.8|pmut_gene0.05
62,4.107126006693352,0.11396127488429232,8.834811114893528,pmut_ind=0.8|pmut_gene0.05
63,3.964370989551614,0.12153719166266723,8.869239416614311,pmut_ind=0.8|pmut_gene0.05
64,3.8513499285678847,0.11894598162871142,8.631332432843742,pmut_ind=0.8|pmut_gene0.05
65,3.826830630926291,0.12019319089003638,8.532214879997925,pmut_ind=0.8|pmut_gene0.05
66,3.7107178160509036,0.12356530918313892,8.358036014294523,pmut_ind=0.8|pmut_gene0.05
67,3.6185862077716426,0.12376138747852673,8.438496268773152,pmut_ind=0.8|pmut_gene0.05
68,3.487436485096221,0.12469288763632468,8.411449840525295,pmut_ind=0.8|pmut_gene0.05
69,3.375942047738964,0.11623833766231309,8.038910701951627,pmut_ind=0.8|pmut_gene0.05
70,3.2960104156243384,0.11347345845556099,8.058648030064457,pmut_ind=0.8|pmut_gene0.05
71,3.2385700563007487,0.11442527334832908,8.143628405015738,pmut_ind=0.8|pmut_gene0.05
72,3.1837420740839857,0.11476534768236478,7.85554189831659,pmut_ind=0.8|pmut_gene0.05
73,3.035387324706749,0.11624638496486876,7.723600435537835,pmut_ind=0.8|pmut_gene0.05
74,2.8812251504227957,0.11511533949806842,7.79730936570915,pmut_ind=0.8|pmut_gene0.05
75,2.824603575559864,0.1137936007564538,7.605918157092192,pmut_ind=0.8|pmut_gene0.05
76,2.737559735087082,0.11299935672744829,7.696470522090216,pmut_ind=0.8|pmut_gene0.05
77,2.703533569478002,0.11373462722256414,7.290261584918401,pmut_ind=0.8|pmut_gene0.05
78,2.615913058935595,0.10936330426024908,7.300422182268125,pmut_ind=0.8|pmut_gene0.05
79,2.598243092150538,0.11513907878553707,7.502413201071199,pmut_ind=0.8|pmut_gene0.05
80,2.551388304026145,0.109642481511911,7.211309574712086,pmut_ind=0.8|pmut_gene0.05
81,2.3598628066082847,0.10691509295437648,6.919460539471199,pmut_ind=0.8|pmut_gene0.05
82,2.301193781707701,0.10627917962913387,6.933535703382309,pmut_ind=0.8|pmut_gene0.05
83,2.206529364981027,0.11437341960761067,6.924167285005158,pmut_ind=0.8|pmut_gene0.05
84,2.12396875008394,0.11153427281022495,6.850543008604455,pmut_ind=0.8|pmut_gene0.05
85,2.0467733536592903,0.1154200912080594,6.579004863517292,pmut_ind=0.8|pmut_gene0.05
86,1.9941587675541972,0.11504753594436523,6.682477183275275,pmut_ind=0.8|pmut_gene0.05
87,1.8489944938500575,0.11409808846492313,6.484263334194841,pmut_ind=0.8|pmut_gene0.05
88,1.7580614561097108,0.11313253614462711,6.4005532125919915,pmut_ind=0.8|pmut_gene0.05
89,1.7420281503163693,0.1118161792917582,6.2582446918001775,pmut_ind=0.8|pmut_gene0.05
90,1.677320021207114,0.11368792933125661,6.431037667820195,pmut_ind=0.8|pmut_gene0.05
91,1.61396637826736,0.11177821993793383,6.265439621966787,pmut_ind=0.8|pmut_gene0.05
92,1.5879054449111711,0.11242910152336015,6.479268961033423,pmut_ind=0.8|pmut_gene0.05
93,1.5271223865643582,0.11049386828961906,6.1071702759077775,pmut_ind=0.8|pmut_gene0.05
94,1.5140621662701368,0.11310895555588063,6.411834840550828,pmut_ind=0.8|pmut_gene0.05
95,1.4821924029769629,0.10527683434610123,6.1647244535024495,pmut_ind=0.8|pmut_gene0.05
96,1.421743874840421,0.10694173381965548,5.834157940225081,pmut_ind=0.8|pmut_gene0.05
97,1.3443972361229546,0.10605017997421301,5.833120531808522,pmut_ind=0.8|pmut_gene0.05
98,1.3296462957936157,0.1036424240404262,5.7774631647946295,pmut_ind=0.8|pmut_gene0.05
99,1.2997208192295857,0.10550051285031171,5.691528127373364,pmut_ind=0.8|pmut_gene0.05
0,98.25641154023599,2.6770348245942475,159.21224829380168,pmut_ind=0.8|pmut_gene0.1
1,86.80912646016017,2.421660646540841,140.034915175249,pmut_ind=0.8|pmut_gene0.1
2,73.27331751426578,2.214998777333021,124.68165166452988,pmut_ind=0.8|pmut_gene0.1
3,66.2588677046029,2.016892629453334,110.83485497853188,pmut_ind=0.8|pmut_gene0.1
4,59.873621656149695,1.8179951129154146,98.99581682406313,pmut_ind=0.8|pmut_gene0.1
5,52.95548558018361,1.6438169104694107,88.95400632443004,pmut_ind=0.8|pmut_gene0.1
6,45.38970458206666,1.5024674415849626,80.4646560663076,pmut_ind=0.8|pmut_gene0.1
7,41.424794461884446,1.375489806057065,72.90543454591325,pmut_ind=0.8|pmut_gene0.1
8,36.42344964351251,1.2698099645050627,66.61539376142657,pmut_ind=0.8|pmut_gene0.1
9,33.44841937973684,1.1531172656903308,60.64418236079897,pmut_ind=0.8|pmut_gene0.1
10,29.16169412300177,1.0579704881335175,55.17735907230785,pmut_ind=0.8|pmut_gene0.1
11,28.12324347111853,0.9557759415849175,50.581547204369855,pmut_ind=0.8|pmut_gene0.1
12,26.377340480800864,0.8768887253333345,47.3279573772275,pmut_ind=0.8|pmut_gene0.1
13,24.102353209686317,0.806755770565358,44.14662721271392,pmut_ind=0.8|pmut_gene0.1
14,22.66498614781639,0.7528867182441292,41.80612700877352,pmut_ind=0.8|pmut_gene0.1
15,21.340426615674403,0.7061024750962982,39.549700225959626,pmut_ind=0.8|pmut_gene0.1
16,19.79001911247978,0.6435622618784006,37.40888232544601,pmut_ind=0.8|pmut_gene0.1
17,18.77447357116507,0.5974988942160504,35.48982042706781,pmut_ind=0.8|pmut_gene0.1
18,17.92705603963099,0.5461726127751662,33.82127010007794,pmut_ind=0.8|pmut_gene0.1
19,16.862261765065107,0.5141384121981989,32.32278301557723,pmut_ind=0.8|pmut_gene0.1
20,16.278338065413347,0.4892860016148028,30.762626354513078,pmut_ind=0.8|pmut_gene0.1
21,15.602784341149048,0.4676243180382363,29.5221194197108,pmut_ind=0.8|pmut_gene0.1
22,14.630682661285585,0.4487201461165553,28.68514702822629,pmut_ind=0.8|pmut_gene0.1
23,14.102540248993673,0.4307380398196931,27.915200358319655,pmut_ind=0.8|pmut_gene0.1
24,13.582083314571038,0.4114040981941696,27.454231483948377,pmut_ind=0.8|pmut_gene0.1
25,13.098206921319367,0.39511484558819726,26.731032753088705,pmut_ind=0.8|pmut_gene0.1
26,12.7233788396468,0.38037590525123444,26.0654058546837,pmut_ind=0.8|pmut_gene0.1
27,12.101308514960538,0.36431022844225525,25.276123994544573,pmut_ind=0.8|pmut_gene0.1
28,11.95224778919044,0.34636610242681903,24.591072252343697,pmut_ind=0.8|pmut_gene0.1
29,11.249787382533837,0.3407720765112258,23.94900267605279,pmut_ind=0.8|pmut_gene0.1
30,10.616442577595656,0.329720079988423,23.312593944833683,pmut_ind=0.8|pmut_gene0.1
31,10.304419135648706,0.31924475605211805,22.822460646695582,pmut_ind=0.8|pmut_gene0.1
32,9.883500488254988,0.31606122923884816,22.523739556062935,pmut_ind=0.8|pmut_gene0.1
33,9.588015644792012,0.3096436535925261,21.372057740199367,pmut_ind=0.8|pmut_gene0.1
34,9.048234364251213,0.2996339726839101,21.03119782574724,pmut_ind=0.8|pmut_gene0.1
35,8.933237994189263,0.2960478593030162,20.454316466073156,pmut_ind=0.8|pmut_gene0.1
36,8.75798517768259,0.2900538159081739,20.30245181430758,pmut_ind=0.8|pmut_gene0.1
37,8.347989026460198,0.28508581582652937,19.87268460404132,pmut_ind=0.8|pmut_gene0.1
38,8.163461460618231,0.27753343599819796,19.582630209991894,pmut_ind=0.8|pmut_gene0.1
39,7.873619782521806,0.27254658008772803,19.249526770381962,pmut_ind=0.8|pmut_gene0.1
40,7.738197419918149,0.26486957243733567,19.009341723190474,pmut_ind=0.8|pmut_gene0.1
41,7.584048855906792,0.26087390420797796,18.571917809838197,pmut_ind=0.8|pmut_gene0.1
42,7.366508744190255,0.2599166218155114,18.378511105060547,pmut_ind=0.8|pmut_gene0.1
43,7.041111573070174,0.25905184815336374,18.212823176516284,pmut_ind=0.8|pmut_gene0.1
44,6.925254643167784,0.2556615030754205,18.00978273089436,pmut_ind=0.8|pmut_gene0.1
45,6.701931324689041,0.24796713202542323,17.466765775642095,pmut_ind=0.8|pmut_gene0.1
46,6.6505386584711905,0.24024830007431508,17.22741343351963,pmut_ind=0.8|pmut_gene0.1
47,6.417842610461571,0.2391511033652583,17.05762203839066,pmut_ind=0.8|pmut_gene0.1
48,6.172163080928795,0.23655268915504693,16.88486092292042,pmut_ind=0.8|pmut_gene0.1
49,5.960929087676936,0.23323849168809344,16.558291081785942,pmut_ind=0.8|pmut_gene0.1
50,5.938654695305527,0.23093072733872158,16.467898500102336,pmut_ind=0.8|pmut_gene0.1
51,5.6559285311172305,0.2352273690632216,16.496268266056326,pmut_ind=0.8|pmut_gene0.1
52,5.546242934455276,0.23255829484410914,16.4990982569901,pmut_ind=0.8|pmut_gene0.1
53,5.459251667430172,0.23025341551689024,16.287659750372217,pmut_ind=0.8|pmut_gene0.1
54,5.34221699691999,0.23042417070836677,16.45589660716025,pmut_ind=0.8|pmut_gene0.1
55,5.054074634819363,0.22663196768553787,16.0232903045739,pmut_ind=0.8|pmut_gene0.1
56,4.966098449445926,0.2197002238911372,15.474502233912158,pmut_ind=0.8|pmut_gene0.1
57,4.812738883156749,0.2191664182094251,15.215068147877146,pmut_ind=0.8|pmut_gene0.1
58,4.668269535794528,0.2120578192833963,15.158186445775257,pmut_ind=0.8|pmut_gene0.1
59,4.500785845009775,0.21305834796837725,15.347555779078059,pmut_ind=0.8|pmut_gene0.1
60,4.380472440462479,0.2127708207249886,14.72483661125734,pmut_ind=0.8|pmut_gene0.1
61,4.2331682229995335,0.21098416733686737,14.82262319925978,pmut_ind=0.8|pmut_gene0.1
62,4.004802242967822,0.20643103288267067,14.33390942377303,pmut_ind=0.8|pmut_gene0.1
63,3.8279062527882264,0.20915016630334834,14.345811436571271,pmut_ind=0.8|pmut_gene0.1
64,3.7395127003434987,0.21243089720371527,14.644412476177525,pmut_ind=0.8|pmut_gene0.1
65,3.6536121034484506,0.22160914729935818,14.65580019264311,pmut_ind=0.8|pmut_gene0.1
66,3.63472598135923,0.21712940295063407,14.399500300944727,pmut_ind=0.8|pmut_gene0.1
67,3.5166959512087157,0.2160255718380215,14.36387816582453,pmut_ind=0.8|pmut_gene0.1
68,3.344112859451975,0.21304076853350618,14.07626070929559,pmut_ind=0.8|pmut_gene0.1
69,3.279973082564308,0.21475667988034566,14.226649609172828,pmut_ind=0.8|pmut_gene0.1
70,3.212052673130378,0.21138020376080602,13.868422744584223,pmut_ind=0.8|pmut_gene0.1
71,3.141306851117042,0.21120177698472734,13.688980595332652,pmut_ind=0.8|pmut_gene0.1
72,3.084116187000946,0.20813420038261568,13.621482821868385,pmut_ind=0.8|pmut_gene0.1
73,2.9594342475424495,0.20527488455736057,13.218354331701883,pmut_ind=0.8|pmut_gene0.1
74,2.8922544596708732,0.19927737067979268,13.212520301307128,pmut_ind=0.8|pmut_gene0.1
75,2.7227434580774377,0.1963804783494325,13.142989728083439,pmut_ind=0.8|pmut_gene0.1
76,2.690476130971817,0.19362627112411782,12.993303297396855,pmut_ind=0.8|pmut_gene0.1
77,2.5891673387953182,0.1927048145486765,12.559528104171623,pmut_ind=0.8|pmut_gene0.1
78,2.524316549459873,0.19130865705963915,12.552373371303437,pmut_ind=0.8|pmut_gene0.1
79,2.531051828492932,0.19359654037580032,12.917028999367632,pmut_ind=0.8|pmut_gene0.1
80,2.5122462489790878,0.19208307654234938,13.072682868214867,pmut_ind=0.8|pmut_gene0.1
81,2.4097801857879406,0.1867370076980345,12.763896639247394,pmut_ind=0.8|pmut_gene0.1
82,2.3684746176307243,0.18669948118712246,12.43557697020541,pmut_ind=0.8|pmut_gene0.1
83,2.3326345579490115,0.18608376236056615,12.790505348633681,pmut_ind=0.8|pmut_gene0.1
84,2.297547390132524,0.18505530422406016,12.698880261051869,pmut_ind=0.8|pmut_gene0.1
85,2.214981188713431,0.1843063919356172,12.10107712082107,pmut_ind=0.8|pmut_gene0.1
86,2.151002510959502,0.17933943480910947,11.65239724112382,pmut_ind=0.8|pmut_gene0.1
87,2.122504770298464,0.17910123795762445,11.894095005515906,pmut_ind=0.8|pmut_gene0.1
88,2.001807724475643,0.17905951112167764,12.11983208133633,pmut_ind=0.8|pmut_gene0.1
89,1.9562816953830278,0.17559897458293403,11.743676665422653,pmut_ind=0.8|pmut_gene0.1
90,1.909800490123733,0.17622427261269677,11.84363849375442,pmut_ind=0.8|pmut_gene0.1
91,1.8372486597098017,0.17639364418195308,11.873937731040474,pmut_ind=0.8|pmut_gene0.1
92,1.8381435659167205,0.17175249801380044,11.686263471347088,pmut_ind=0.8|pmut_gene0.1
93,1.8187346724140772,0.17019903992121596,11.49090642074093,pmut_ind=0.8|pmut_gene0.1
94,1.775881622420017,0.17265376943579397,11.489685816290972,pmut_ind=0.8|pmut_gene0.1
95,1.754501797735333,0.17231256530792358,11.576217708099437,pmut_ind=0.8|pmut_gene0.1
96,1.7612795013005258,0.17276265948907532,11.84194676062164,pmut_ind=0.8|pmut_gene0.1
97,1.6920395785083642,0.17283063927959474,11.891256636915227,pmut_ind=0.8|pmut_gene0.1
98,1.6683370672825428,0.17318725127407802,11.614246458686651,pmut_ind=0.8|pmut_gene0.1
99,1.6264097367088297,0.17309411556998222,11.497211612822836,pmut_ind=0.8|pmut_gene0.1
0,98.17750608044827,2.684894021770033,161.74332293469212,pmut_ind=0.8|pmut_gene0.25
1,86.71547471793862,2.4231280062773104,144.35282990977902,pmut_ind=0.8|pmut_gene0.25
2,77.94201006301053,2.193241524426782,130.92687446945743,pmut_ind=0.8|pmut_gene0.25
3,68.65925756061185,1.9801669608527552,119.20962552502321,pmut_ind=0.8|pmut_gene0.25
4,61.115998640331895,1.7942466214038062,109.78159627044748,pmut_ind=0.8|pmut_gene0.25
5,56.567226676977874,1.6479425728736665,101.71990139470789,pmut_ind=0.8|pmut_gene0.25
6,48.92289952144286,1.5229255710499656,95.18974925656775,pmut_ind=0.8|pmut_gene0.25
7,44.851288627759956,1.4082110881598169,89.39379229505523,pmut_ind=0.8|pmut_gene0.25
8,42.15140186295052,1.3234025121302924,84.85898671757278,pmut_ind=0.8|pmut_gene0.25
9,39.331998795125315,1.2359459328544375,80.54758550409953,pmut_ind=0.8|pmut_gene0.25
10,37.16365577449547,1.1589274820993305,76.94370646341088,pmut_ind=0.8|pmut_gene0.25
11,34.78847377225516,1.0853466170471564,73.80118953106945,pmut_ind=0.8|pmut_gene0.25
12,31.475712380074732,1.022188051162391,70.64936695389082,pmut_ind=0.8|pmut_gene0.25
13,29.66766109331687,0.9765414233649519,67.41290495459926,pmut_ind=0.8|pmut_gene0.25
14,29.242256752015884,0.9343634767784194,66.13221215939808,pmut_ind=0.8|pmut_gene0.25
15,27.6390786279473,0.8992456775726774,64.73575372324524,pmut_ind=0.8|pmut_gene0.25
16,27.331411237777754,0.8588432288737301,62.94154835869188,pmut_ind=0.8|pmut_gene0.25
17,25.935418117623847,0.8216922410348052,61.71842647429898,pmut_ind=0.8|pmut_gene0.25
18,25.481580619149803,0.8019348846914649,60.49298040791174,pmut_ind=0.8|pmut_gene0.25
19,25.192872196010555,0.7880903761553455,58.93605456122256,pmut_ind=0.8|pmut_gene0.25
20,23.313422816445566,0.7732683025678139,58.89913753843576,pmut_ind=0.8|pmut_gene0.25
21,21.74932866115533,0.7579453329577112,58.09199195782242,pmut_ind=0.8|pmut_gene0.25
22,23.013692067888442,0.7379920599293304,57.280090207646104,pmut_ind=0.8|pmut_gene0.25
23,22.112348325849343,0.7205759115970382,56.52431461029144,pmut_ind=0.8|pmut_gene0.25
24,21.555926759289957,0.7088843560748536,55.54270550589502,pmut_ind=0.8|pmut_gene0.25
25,20.353031554143573,0.7000958247722212,55.185699031877704,pmut_ind=0.8|pmut_gene0.25
26,20.100624394120985,0.6946546253469352,54.60758606673263,pmut_ind=0.8|pmut_gene0.25
27,19.160745618608175,0.6783690022508981,54.75881946189323,pmut_ind=0.8|pmut_gene0.25
28,19.640875251961138,0.6594670177333577,53.822630941722885,pmut_ind=0.8|pmut_gene0.25
29,18.958530842296682,0.653561964148068,53.43750798825428,pmut_ind=0.8|pmut_gene0.25
30,18.102613771057456,0.6455023065601375,52.9442479186506,pmut_ind=0.8|pmut_gene0.25
31,18.617108447005908,0.6378244141945697,52.48138927612001,pmut_ind=0.8|pmut_gene0.25
32,18.397156269599428,0.6273108135226958,52.15680558148312,pmut_ind=0.8|pmut_gene0.25
33,18.410774151912598,0.6151233679059682,51.94167200428053,pmut_ind=0.8|pmut_gene0.25
34,17.540418536635027,0.608158029488241,51.93542908953807,pmut_ind=0.8|pmut_gene0.25
35,18.42919903435509,0.6004507538371145,51.60331024834041,pmut_ind=0.8|pmut_gene0.25
36,17.560361068658015,0.596399166185035,52.223720576877966,pmut_ind=0.8|pmut_gene0.25
37,18.42526100174654,0.6060410076835349,52.506645891685515,pmut_ind=0.8|pmut_gene0.25
38,17.406834349622827,0.6020795857652856,51.98158605762832,pmut_ind=0.8|pmut_gene0.25
39,16.870014384709297,0.5936549878144144,51.493328142377926,pmut_ind=0.8|pmut_gene0.25
40,16.750647302330925,0.5878110661786037,50.72428374156887,pmut_ind=0.8|pmut_gene0.25
41,16.24178330191607,0.5815737156547243,49.82036645099224,pmut_ind=0.8|pmut_gene0.25
42,16.418160694729654,0.5720526312017944,49.79573890341228,pmut_ind=0.8|pmut_gene0.25
43,15.893821020164904,0.5656829973185172,49.62875722690823,pmut_ind=0.8|pmut_gene0.25
44,16.206110337746257,0.5604645987689857,49.53197953356345,pmut_ind=0.8|pmut_gene0.25
45,16.130306763402967,0.5647783288705549,49.8018988441789,pmut_ind=0.8|pmut_gene0.25
46,16.204699765274775,0.5698029236461211,49.52934203102385,pmut_ind=0.8|pmut_gene0.25
47,16.254545856625302,0.5680751691757452,49.26532902521654,pmut_ind=0.8|pmut_gene0.25
48,16.262700713802595,0.5701425016093289,49.35044091547647,pmut_ind=0.8|pmut_gene0.25
49,15.579595640150398,0.5588955279270179,49.151379831873925,pmut_ind=0.8|pmut_gene0.25
50,15.745844283486294,0.55661590577855,49.08398283413407,pmut_ind=0.8|pmut_gene0.25
51,15.217167780013858,0.5592887921460056,48.90452929430558,pmut_ind=0.8|pmut_gene0.25
52,15.206984998289153,0.5530568101654062,48.78021597978056,pmut_ind=0.8|pmut_gene0.25
53,15.14756077983081,0.5501454613121609,48.419838786273765,pmut_ind=0.8|pmut_gene0.25
54,15.156779966424446,0.5452882526537804,48.37461051014122,pmut_ind=0.8|pmut_gene0.25
55,15.022125365953162,0.5407624196563326,48.54462751295725,pmut_ind=0.8|pmut_gene0.25
56,15.43257201537238,0.540763063094716,47.789323593152496,pmut_ind=0.8|pmut_gene0.25
57,14.817286806753879,0.5410997087360067,48.419402595335306,pmut_ind=0.8|pmut_gene0.25
58,14.560369608690532,0.54146484449785,48.00766449372627,pmut_ind=0.8|pmut_gene0.25
59,14.403152270123615,0.5438992036915374,48.22137092702405,pmut_ind=0.8|pmut_gene0.25
60,14.989392800129114,0.5442818783933022,47.662790865234555,pmut_ind=0.8|pmut_gene0.25
61,15.196058831396305,0.5412407158072533,47.59377026267343,pmut_ind=0.8|pmut_gene0.25
62,15.519140123510917,0.5451225297833384,48.15690932000196,pmut_ind=0.8|pmut_gene0.25
63,15.357963982304721,0.5458293824985745,48.4977216192307,pmut_ind=0.8|pmut_gene0.25
64,14.25738016402396,0.5413583449663295,48.546878702306884,pmut_ind=0.8|pmut_gene0.25
65,14.137046525579958,0.5420453672105495,48.56193189765737,pmut_ind=0.8|pmut_gene0.25
66,14.978240686812654,0.5423926939890453,47.96613308283258,pmut_ind=0.8|pmut_gene0.25
67,14.347785246689636,0.5372954852218552,47.67986703964727,pmut_ind=0.8|pmut_gene0.25
68,14.544332245179486,0.5359963456921686,48.194253961884634,pmut_ind=0.8|pmut_gene0.25
69,14.334043190471508,0.5382468276823157,47.44606030184501,pmut_ind=0.8|pmut_gene0.25
70,13.873615696632973,0.5484904380494796,47.839174419250895,pmut_ind=0.8|pmut_gene0.25
71,13.54172855116536,0.5454138866116522,47.25621313731182,pmut_ind=0.8|pmut_gene0.25
72,13.88498541994414,0.5433008292519759,47.22872456702204,pmut_ind=0.8|pmut_gene0.25
73,13.26717996990696,0.5332023999152036,46.44534327411221,pmut_ind=0.8|pmut_gene0.25
74,12.601656186537856,0.5311433614644149,46.3346706456009,pmut_ind=0.8|pmut_gene0.25
75,13.129165852887448,0.5292650012621405,46.11877861327852,pmut_ind=0.8|pmut_gene0.25
76,12.884273716804204,0.5284080457997187,46.47761250213925,pmut_ind=0.8|pmut_gene0.25
77,12.542172893862983,0.5327006433725728,46.85073477679036,pmut_ind=0.8|pmut_gene0.25
78,12.251794413271774,0.5296381328274479,46.55933444838226,pmut_ind=0.8|pmut_gene0.25
