It,AveBestFitness,AvgConvergence,ExperimentName
14,22.91544738970137,0.2071619140501015,pcross=0.6
15,22.91544738970137,0.21009528018922116,pcross=0.6
16,22.18204878594129,0.1256502223536336,pcross=0.6
17,20.25764484602209,0.11214613701408414,pcross=0.6
18,20.00637853454832,0.10385650538712286,pcross=0.6
19,19.96532458604861,0.1018322155428925,pcross=0.6
20,18.713008413709403,0.13873729652744157,pcross=0.6
21,17.96322318187407,0.11777145487420206,pcross=0.6
22,17.939259418954222,0.1292749135098224,pcross=0.6
23,17.314018006485,0.13364603259474542,pcross=0.6
24,17.271273607663446,0.11047568279225503,pcross=0.6
25,17.036976285114207,0.09714029189826023,pcross=0.6
26,17.036976285114207,0.08202260439551064,pcross=0.6
27,15.294685254748572,0.0586191690614512,pcross=0.6
28,13.342300890338862,0.08626719132360654,pcross=0.6
29,13.342300890338862,0.07919619181814805,pcross=0.6
30,12.71705947786964,0.09447869347812567,pcross=0.6
31,12.71705947786964,0.1086534563003216,pcross=0.6
32,11.600009859973241,0.1320861914647579,pcross=0.6
33,11.354763200654816,0.12989599034005375,pcross=0.6
34,11.354763200654816,0.12566332697802615,pcross=0.6
35,11.354763200654816,0.08841212591567481,pcross=0.6
36,11.354763200654816,0.09436780220613393,pcross=0.6
37,11.354763200654816,0.0759695561771868,pcross=0.6
38,11.283087790938808,0.07012749956592569,pcross=0.6
39,11.283087790938808,0.045009080014945274,pcross=0.6
40,10.591017096942323,0.05112698015562361,pcross=0.6
41,10.591017096942323,0.052832693477043016,pcross=0.6
42,9.755834386382745,0.03283809044408339,pcross=0.6
43,9.755834386382745,0.04601696474261248,pcross=0.6
44,9.755834386382745,0.05402152702186845,pcross=0.6
45,9.755834386382745,0.05366334893893302,pcross=0.6
46,9.755834386382745,0.03977001475836418,pcross=0.6
47,9.699850172354445,0.046611248756808846,pcross=0.6
48,9.702532951034314,0.022872379910789623,pcross=0.6
49,9.15283514342893,0.05351035467552929,pcross=0.6
50,9.15283514342893,0.08445600115894501,pcross=0.6
51,9.0995337080805,0.07250215218310384,pcross=0.6
52,9.15283514342893,0.0906835283016495,pcross=0.6
53,7.8406655371368,0.07405002759951039,pcross=0.6
54,7.8406655371368,0.08642302298502666,pcross=0.6
55,7.548580863948487,0.07537700392440708,pcross=0.6
56,7.548580863948487,0.08729569777929716,pcross=0.6
57,7.548580863948487,0.08500505033742124,pcross=0.6
58,7.495279428600057,0.051981784190313594,pcross=0.6
59,7.495279428600057,0.04999262428386777,pcross=0.6
60,6.682976030714272,0.05651608895581823,pcross=0.6
61,6.682976030714272,0.04185313274183697,pcross=0.6
62,6.682976030714272,0.03841132588746769,pcross=0.6
63,6.682976030714272,0.05399944120447617,pcross=0.6
64,6.629674595365842,0.061002856496999096,pcross=0.6
65,6.409598796938553,0.05573557462144571,pcross=0.6
66,6.409598796938553,0.0887175147187466,pcross=0.6
67,6.238942659700172,0.08593084083152847,pcross=0.6
68,6.238942659700172,0.03899933104342897,pcross=0.6
69,6.238942659700172,0.04839353450064193,pcross=0.6
70,6.238942659700172,0.04144622789449581,pcross=0.6
71,6.096021791245278,0.04908614578933521,pcross=0.6
72,6.0241806254896915,0.050039676590483466,pcross=0.6
73,6.0241806254896915,0.0531785179116672,pcross=0.6
74,5.978667089355326,0.0634505852733739,pcross=0.6
75,5.978667089355326,0.09470905509344196,pcross=0.6
76,5.763905055144846,0.09294982531209127,pcross=0.6
77,5.763905055144846,0.07148255710446828,pcross=0.6
78,5.763905055144846,0.10813686871948675,pcross=0.6
79,5.763905055144846,0.08006138884639546,pcross=0.6
80,5.763905055144846,0.057283541773209,pcross=0.6
81,5.426086682817726,0.03304831138349594,pcross=0.6
82,4.851288473686282,0.057485570624821763,pcross=0.6
83,5.2113246486072455,0.03664455014102256,pcross=0.6
84,5.2113246486072455,0.05203945266556793,pcross=0.6
85,5.2113246486072455,0.04863162557328738,pcross=0.6
86,5.2113246486072455,0.0406260406508364,pcross=0.6
87,5.103981082958512,0.04697712306162333,pcross=0.6
88,5.103981082958512,0.02789501659045104,pcross=0.6
89,5.103981082958512,0.061339410829723814,pcross=0.6
90,5.088358589211097,0.03303947300809268,pcross=0.6
91,4.981015023562364,0.05588391470493574,pcross=0.6
92,5.088358589211097,0.06338119039092464,pcross=0.6
93,4.981015023562364,0.04957936901951843,pcross=0.6
94,4.981015023562364,0.03329116736628817,pcross=0.6
95,4.981015023562364,0.060812697213886026,pcross=0.6
96,4.7097795863206215,0.05828139214461172,pcross=0.6
97,4.7097795863206215,0.04121060045009249,pcross=0.6
98,4.602436020671888,0.06547233713188837,pcross=0.6
99,4.602436020671888,0.0509698160511922,pcross=0.6
0,106.9036735395237,2.5466725156062364,pcross=0.7
1,89.30533991338044,2.3337617445292898,pcross=0.7
2,73.29620011016955,2.048033393343952,pcross=0.7
3,63.5225467783262,1.8841920185641663,pcross=0.7
4,54.586479749954584,1.707271814281721,pcross=0.7
5,41.11856854972675,1.5586243886693574,pcross=0.7
6,34.95437097823907,1.3842757760330584,pcross=0.7
7,27.47886361453132,1.210141495894014,pcross=0.7
8,27.47886361453132,1.047407742895197,pcross=0.7
9,24.754980421704914,0.9255926225284158,pcross=0.7
10,22.114809533687463,0.8535750259414507,pcross=0.7
11,19.918434871546097,0.6806119850612333,pcross=0.7
12,18.39851559354436,0.5408513451100605,pcross=0.7
13,18.39851559354436,0.4299652452187333,pcross=0.7
14,18.294622276364095,0.4035409914835921,pcross=0.7
15,17.15985805635647,0.35112913602030227,pcross=0.7
16,17.455703847605605,0.2546241565109351,pcross=0.7
17,17.534864658955428,0.16389628549850316,pcross=0.7
18,17.534864658955428,0.13572920363937896,pcross=0.7
19,17.3180969501865,0.1519933287725983,pcross=0.7
20,16.558339332777834,0.13187715393008093,pcross=0.7
21,14.520116505214546,0.09188677706846807,pcross=0.7
22,14.520116505214546,0.15075859939107972,pcross=0.7
23,13.63566216909092,0.20104114762006545,pcross=0.7
24,12.517404939383809,0.21752900025505467,pcross=0.7
25,12.517404939383809,0.20784845031658364,pcross=0.7
26,11.860514580811056,0.20049686411724071,pcross=0.7
27,10.427782407068236,0.19578316186563013,pcross=0.7
28,10.427782407068236,0.2188217259004283,pcross=0.7
29,9.668024789659569,0.2273401990239581,pcross=0.7
30,9.502656785642912,0.2218749250302505,pcross=0.7
31,8.495606432610245,0.2030054531928996,pcross=0.7
32,8.495606432610245,0.19666796147069573,pcross=0.7
33,7.949292203425941,0.17316144935557803,pcross=0.7
34,7.949292203425941,0.16479720989854407,pcross=0.7
35,7.193933974230319,0.10587415204896632,pcross=0.7
36,7.193933974230319,0.09678605659453643,pcross=0.7
37,7.193933974230319,0.07685830795107548,pcross=0.7
38,6.843462118627954,0.05664000226749073,pcross=0.7
39,6.843462118627954,0.05328080752458454,pcross=0.7
40,6.720866101718883,0.04405769694880192,pcross=0.7
41,6.720866101718883,0.03229608650753006,pcross=0.7
42,6.720866101718883,0.0551800483792496,pcross=0.7
43,6.720866101718883,0.037878764540760786,pcross=0.7
44,5.956373581313869,0.03880768308296508,pcross=0.7
45,6.720866101718883,0.050517843480558905,pcross=0.7
46,6.720866101718883,0.04321906256205215,pcross=0.7
47,6.720866101718883,0.0652030467230355,pcross=0.7
48,6.7092102756670755,0.06144876433916559,pcross=0.7
49,6.7092102756670755,0.06090324811349347,pcross=0.7
50,6.602322167109307,0.05709109911265594,pcross=0.7
51,5.665398269332073,0.03692837564585741,pcross=0.7
52,5.578610275726305,0.06607501616481208,pcross=0.7
53,5.578610275726305,0.05776077350884245,pcross=0.7
54,5.369437635085177,0.09982045492544811,pcross=0.7
55,5.523644809876828,0.09531038694771093,pcross=0.7
56,5.369437635085177,0.059111490591494044,pcross=0.7
57,5.369437635085177,0.05394130640131262,pcross=0.7
58,5.317514992376886,0.048912402724460756,pcross=0.7
59,5.268410357742752,0.05477721922597281,pcross=0.7
60,5.125859009002909,0.05586212163019376,pcross=0.7
61,5.114203182951101,0.02565135523734957,pcross=0.7
62,5.114203182951101,0.04601505854356496,pcross=0.7
63,4.976619061076121,0.0597905443706539,pcross=0.7
64,5.114203182951101,0.043489305494960176,pcross=0.7
65,5.114203182951101,0.042217131691852754,pcross=0.7
66,5.114203182951101,0.06637087934382209,pcross=0.7
67,5.114203182951101,0.03362995067880826,pcross=0.7
68,5.114203182951101,0.055670660983206305,pcross=0.7
69,5.012673031756407,0.041179620943559966,pcross=0.7
70,5.012673031756407,0.03945080480028385,pcross=0.7
71,5.012673031756407,0.018450997600873327,pcross=0.7
72,5.012673031756407,0.036484069520439956,pcross=0.7
73,5.012673031756407,0.03370515226669757,pcross=0.7
74,5.012673031756407,0.023785833659951565,pcross=0.7
75,5.012673031756407,0.026776175776979536,pcross=0.7
76,5.012673031756407,0.039331414250532014,pcross=0.7
77,5.012673031756407,0.029568161382545137,pcross=0.7
78,5.012673031756407,0.060901694999606654,pcross=0.7
79,5.012673031756407,0.04374186324153058,pcross=0.7
80,5.012673031756407,0.0506607222222479,pcross=0.7
81,5.012673031756407,0.047388425562861526,pcross=0.7
82,5.012673031756407,0.06149253294244904,pcross=0.7
83,5.012673031756407,0.04555696873000352,pcross=0.7
84,5.012673031756407,0.05139227674452057,pcross=0.7
85,4.916957805301962,0.05234174952091648,pcross=0.7
86,5.012673031756407,0.04444060999325492,pcross=0.7
87,4.947455924919197,0.04730688142607631,pcross=0.7
88,4.947455924919197,0.0700828817199202,pcross=0.7
89,4.947455924919197,0.04883688055349303,pcross=0.7
90,4.189682606990658,0.04906825514330507,pcross=0.7
91,4.947455924919197,0.03629636935736293,pcross=0.7
92,4.947455924919197,0.059359729257340975,pcross=0.7
93,4.884355092872227,0.05142964611302505,pcross=0.7
94,4.884355092872227,0.057212625306356533,pcross=0.7
95,4.884355092872227,0.036537521846331786,pcross=0.7
96,4.884355092872227,0.04038910826756546,pcross=0.7
97,4.884355092872227,0.03461227394016549,pcross=0.7
98,4.884355092872227,0.05896323142142771,pcross=0.7
99,4.884355092872227,0.02736163966890672,pcross=0.7
0,106.37382841013692,2.709267277509029,pcross=0.8
1,84.44501267466424,2.493023160661533,pcross=0.8
2,68.86617923118865,2.2144932268073054,pcross=0.8
3,60.62879881826222,1.956901879202803,pcross=0.8
4,45.2327482125263,1.7156422476728783,pcross=0.8
5,45.2327482125263,1.44351760953338,pcross=0.8
6,39.29908525827729,1.0788893783411695,pcross=0.8
7,33.790031869922785,0.9487277760073192,pcross=0.8
8,31.513233837281618,0.878962825127092,pcross=0.8
9,27.569463997325414,0.8078982193097707,pcross=0.8
10,23.960136181376328,0.6977050587589415,pcross=0.8
11,17.918256914102088,0.6555581532716322,pcross=0.8
12,16.637944828588246,0.4747125401434698,pcross=0.8
13,15.905098490077393,0.381706405230337,pcross=0.8
14,15.905098490077393,0.31281619412862366,pcross=0.8
15,14.655831629124577,0.2073306496617231,pcross=0.8
16,14.26513082618348,0.18683935436816676,pcross=0.8
17,14.26513082618348,0.1580349301872867,pcross=0.8
18,12.729058944748743,0.12150201573637448,pcross=0.8
19,12.283017626719811,0.07778837472561524,pcross=0.8
20,12.283017626719811,0.08493013875730406,pcross=0.8
21,11.398449828663487,0.12016185912475795,pcross=0.8
22,10.952408510634541,0.1191298888282288,pcross=0.8
23,10.952408510634541,0.08043044584682386,pcross=0.8
24,8.616667728778054,0.10566838714089778,pcross=0.8
25,8.616667728778054,0.11487135903187616,pcross=0.8
26,8.360578583871543,0.1205475414519339,pcross=0.8
27,7.2742361382354375,0.12554140338359002,pcross=0.8
28,7.018146993328941,0.11717540420497219,pcross=0.8
29,7.018146993328941,0.12891130209212398,pcross=0.8
30,7.018146993328941,0.13993690292009045,pcross=0.8
31,6.627439748777306,0.11626605430707122,pcross=0.8
32,6.627439748777306,0.10201906123350124,pcross=0.8
33,6.371350603870795,0.1020470900526266,pcross=0.8
34,6.2423193446611265,0.05690808506604622,pcross=0.8
35,5.887932063955191,0.11014561881454717,pcross=0.8
36,5.863716109597647,0.10833383431635386,pcross=0.8
37,5.3802975696820425,0.09958709952289284,pcross=0.8
38,5.3802975696820425,0.12121676272943188,pcross=0.8
39,5.082324827395382,0.08106765311175178,pcross=0.8
40,4.604469921014214,0.08716000869866819,pcross=0.8
41,4.604469921014214,0.0812178521479015,pcross=0.8
42,4.604469921014214,0.07131253202960408,pcross=0.8
43,4.202393343701615,0.09000337309077332,pcross=0.8
44,4.194205557275126,0.08679346545455098,pcross=0.8
45,4.194205557275126,0.08822413996098427,pcross=0.8
46,3.904420601414955,0.0705626076011375,pcross=0.8
47,3.6858550525056586,0.0792465064705616,pcross=0.8
48,3.6858550525056586,0.09564842809901569,pcross=0.8
49,3.5374808312635935,0.06280953470578864,pcross=0.8
50,3.6776672660791547,0.05892520599717649,pcross=0.8
51,3.4508165172136955,0.06210766423572721,pcross=0.8
52,3.4508165172136955,0.04840842947140199,pcross=0.8
53,3.4508165172136955,0.039063452305892664,pcross=0.8
54,3.442628730787206,0.0430023491561572,pcross=0.8
55,3.442628730787206,0.06778285344424234,pcross=0.8
56,3.3091068310072274,0.05474997105976462,pcross=0.8
57,3.3091068310072274,0.047339426059486614,pcross=0.8
58,3.3091068310072274,0.05966879941624046,pcross=0.8
59,3.3091068310072274,0.03910743763439062,pcross=0.8
60,2.941249062520086,0.03331295076186268,pcross=0.8
61,2.941249062520086,0.03623550388834453,pcross=0.8
62,2.941249062520086,0.06453796655976213,pcross=0.8
63,2.860040035926943,0.06708956093519394,pcross=0.8
64,2.860040035926943,0.058326884744702504,pcross=0.8
65,2.860040035926943,0.04669929156361239,pcross=0.8
66,2.860040035926943,0.026975634697630233,pcross=0.8
67,2.860040035926943,0.049586994582067806,pcross=0.8
68,2.860040035926943,0.024281786605077297,pcross=0.8
69,2.860040035926943,0.07656647984681644,pcross=0.8
70,2.5845497831575983,0.048599716510908886,pcross=0.8
71,2.5845497831575983,0.03461633075954031,pcross=0.8
72,2.5845497831575983,0.06363402653431004,pcross=0.8
73,2.42587610703481,0.051067937527782686,pcross=0.8
74,2.42587610703481,0.047161821869673555,pcross=0.8
75,2.403958838190846,0.04519315413561575,pcross=0.8
76,2.2753726365171474,0.054888435765572334,pcross=0.8
77,2.2753726365171474,0.08385963417416667,pcross=0.8
78,2.2753726365171474,0.06368646444394178,pcross=0.8
79,2.2753726365171474,0.023377463979490802,pcross=0.8
80,2.2753726365171474,0.014109719062725784,pcross=0.8
81,2.2753726365171474,0.041706448357182936,pcross=0.8
82,2.2753726365171474,0.03179718432288274,pcross=0.8
83,2.2753726365171474,0.046998508950654175,pcross=0.8
84,2.2753726365171474,0.026411293534304242,pcross=0.8
85,2.2753726365171474,0.031936428247685306,pcross=0.8
86,2.2753726365171474,0.04119233710164999,pcross=0.8
87,2.2753726365171474,0.0763787703140458,pcross=0.8
88,2.2753726365171474,0.034929908943439454,pcross=0.8
89,2.2753726365171474,0.039637187355512006,pcross=0.8
90,2.2593641827551494,0.04649241630889478,pcross=0.8
91,2.2593641827551494,0.04598909618482784,pcross=0.8
92,2.2593641827551494,0.03397097299024656,pcross=0.8
93,2.2593641827551494,0.031945671861529336,pcross=0.8
94,2.2593641827551494,0.041951135168884025,pcross=0.8
95,2.2593641827551494,0.04188210816445907,pcross=0.8
96,2.2593641827551494,0.03089171339295294,pcross=0.8
97,2.2593641827551494,0.0485696246406312,pcross=0.8
98,2.2593641827551494,0.047032773000683877,pcross=0.8
99,2.2593641827551494,0.053728031969370676,pcross=0.8
0,79.63730134342889,2.715604363336438,pcross=0.9
1,79.34452455303011,2.370357266435931,pcross=0.9
2,65.80887202639548,2.0350805024638823,pcross=0.9
3,51.05207470422928,1.62546021647115,pcross=0.9
4,45.38095442655079,1.2821480971055168,pcross=0.9
5,40.39407476743117,1.1949115233474186,pcross=0.9
6,28.44120495269904,1.0614363272674574,pcross=0.9
7,30.164116279326976,0.8661518215758918,pcross=0.9
8,24.415184566182063,0.8364311670260294,pcross=0.9
9,23.399964849198767,0.7674096108448745,pcross=0.9
10,19.351496240834962,0.7760681967946549,pcross=0.9
11,18.468402020263582,0.7057645797222432,pcross=0.9
12,17.107323982786056,0.6610566596763328,pcross=0.9
13,14.57468787666923,0.5731587977944326,pcross=0.9
14,14.199318174067486,0.43168371944836226,pcross=0.9
15,13.944338238458357,0.29938260208546985,pcross=0.9
16,13.922445187577068,0.14645018790880773,pcross=0.9
17,13.735194568775626,0.09035524285817206,pcross=0.9
18,13.477895794153213,0.10723619446428613,pcross=0.9
19,13.156758173776552,0.10628377638367532,pcross=0.9
20,13.089057416962333,0.09123561697484585,pcross=0.9
21,12.89945939915414,0.07568879899829194,pcross=0.9
22,12.836995501171529,0.06259794543489337,pcross=0.9
23,12.836995501171529,0.03703236567744847,pcross=0.9
24,12.836995501171529,0.024939334109045842,pcross=0.9
25,12.671504549887828,0.030601721342883706,pcross=0.9
26,12.619591306676028,0.038157456553278624,pcross=0.9
27,12.619591306676028,0.062041146439000536,pcross=0.9
28,12.557127408693418,0.043147674718711435,pcross=0.9
29,12.557127408693418,0.03244593941024869,pcross=0.9
30,12.557127408693418,0.06055111436974784,pcross=0.9
31,11.866257748486106,0.038953154820700865,pcross=0.9
32,11.544234379193554,0.03817298459211847,pcross=0.9
33,11.544234379193554,0.08246402024068175,pcross=0.9
34,11.575396150198472,0.06451553453901217,pcross=0.9
35,9.667256493145999,0.09492510952147687,pcross=0.9
36,9.667256493145999,0.10590979615003329,pcross=0.9
37,9.667256493145999,0.1052942336761266,pcross=0.9
38,9.667256493145999,0.1093354352216034,pcross=0.9
39,9.438858792840975,0.13711215006967312,pcross=0.9
40,8.685525234651053,0.12331259086112986,pcross=0.9
41,8.685525234651053,0.1235790702628664,pcross=0.9
42,8.414701884109931,0.08755913077873016,pcross=0.9
43,8.414701884109931,0.08934519490111939,pcross=0.9
44,8.414701884109931,0.05401622175953838,pcross=0.9
45,8.414701884109931,0.06998946582077042,pcross=0.9
46,8.414701884109931,0.054190354502438254,pcross=0.9
47,8.414701884109931,0.045521351602575574,pcross=0.9
48,7.590886734416557,0.027093510935054087,pcross=0.9
49,7.590886734416557,0.04215762494537163,pcross=0.9
50,7.590886734416557,0.037081747291308184,pcross=0.9
51,7.263269389571434,0.046447731292703416,pcross=0.9
52,7.263269389571434,0.05013827340234263,pcross=0.9
53,7.263269389571434,0.053494255039742956,pcross=0.9
54,7.263269389571434,0.10085650585708883,pcross=0.9
55,7.263269389571434,0.07804720086938088,pcross=0.9
56,7.263269389571434,0.08641077083233713,pcross=0.9
57,6.83017977109202,0.0659264228706177,pcross=0.9
58,6.502562426246897,0.05505012891839061,pcross=0.9
59,6.502562426246897,0.08510273820511287,pcross=0.9
60,6.502562426246897,0.06455025889097299,pcross=0.9
61,6.502562426246897,0.07754745219124445,pcross=0.9
62,6.502562426246897,0.09339884022274922,pcross=0.9
63,6.502562426246897,0.06303004166191793,pcross=0.9
64,6.502562426246897,0.08182888507383064,pcross=0.9
65,6.502562426246897,0.052749035440884044,pcross=0.9
66,6.482315687472422,0.056482401162125946,pcross=0.9
67,6.482315687472422,0.05687456836797915,pcross=0.9
68,5.802302631101611,0.04161932852064381,pcross=0.9
69,5.802302631101611,0.03337534378713912,pcross=0.9
70,5.802302631101611,0.05570999529271018,pcross=0.9
71,5.802302631101611,0.0407689205053509,pcross=0.9
72,5.786948850189077,0.035989420731961826,pcross=0.9
73,5.786948850189077,0.05444097245802584,pcross=0.9
74,5.786948850189077,0.07693184683413358,pcross=0.9
75,4.9806095602136224,0.05535050705339618,pcross=0.9
76,4.710330027365302,0.040999634306565794,pcross=0.9
77,4.694976246452768,0.04774896428215078,pcross=0.9
78,4.694976246452768,0.06978137668654372,pcross=0.9
79,4.694976246452768,0.074322052448778,pcross=0.9
80,4.694976246452768,0.09899995311097616,pcross=0.9
81,4.694976246452768,0.06371917293557923,pcross=0.9
82,4.694976246452768,0.051737423588345086,pcross=0.9
83,4.694976246452768,0.05458150589575984,pcross=0.9
84,4.694976246452768,0.04559431414906321,pcross=0.9
85,4.694976246452768,0.04222892569393568,pcross=0.9
86,4.694976246452768,0.05193861886360242,pcross=0.9
87,4.639664427946244,0.041035460966765525,pcross=0.9
88,4.639664427946244,0.04349095565525932,pcross=0.9
89,4.560994392247451,0.04808128125700527,pcross=0.9
90,4.560994392247451,0.04761801902735871,pcross=0.9
91,4.560994392247451,0.04371152154154378,pcross=0.9
92,4.560994392247451,0.06586743318149743,pcross=0.9
93,4.505682573740941,0.024099148182462372,pcross=0.9
94,4.505682573740941,0.047473617184694984,pcross=0.9
95,4.479079025769806,0.03407857239277317,pcross=0.9
96,4.479079025769806,0.031077604151982324,pcross=0.9
97,4.479079025769806,0.028050515803341558,pcross=0.9
98,4.479079025769806,0.05632555878140237,pcross=0.9
99,4.479079025769806,0.01936847666856509,pcross=0.9
